fetch_time,page_save_time,page_parse_time,links_score_time,link_count,page_id
0.5174406450000788,0.930454816000065,0.12515619500004505,1.19890267400001,95,13108
0.3736956679999821,0.7042525019999175,0.06479607699998269,1.6521378929999173,137,22768
0.3240809649998937,0.6374898720000601,0.05083960899992235,1.2978578199999902,98,14245
0.33305354300000545,0.632437672999913,0.04860628900019037,1.257334629999832,97,14386
0.6641192560000491,0.5281422149998889,0.21186646599994674,1.138055427999916,89,19406
0.5958523560000231,0.6361815400000523,0.052351038000097105,1.2728309270000864,98,14366
0.3630517929998405,0.6593913280000834,0.06400174700002026,1.5655314279999857,136,12593
0.38782739099997343,0.6353948500000115,0.05245616100000916,1.2651046109999697,97,19359
0.6736940349999259,0.6389422509998894,0.22075490500014894,1.3066428350000479,99,18432
0.5722485120002148,0.5481504809999933,0.06233715600001233,1.1782842410000285,93,21885
0.5918190229999709,0.7375281009999526,0.0994537770000079,1.2478286489999846,93,15624
0.4481096619999789,0.6580506719999448,0.19072578200007229,1.1812504029999218,92,14454
0.29949922600007994,0.6419726819999596,0.04949556999986271,1.2926678960000118,100,14392
0.36108512400005566,0.7419925540000349,0.11129482199999075,1.2649718899999698,97,24093
0.49142016299992974,0.6345462699998734,0.05137433000004421,1.585845665999841,101,24373
0.6023493229999985,0.616704104000064,0.050698941999826275,1.1936156270000993,95,24370
0.2895363519999137,0.6281802349999452,0.05289281499995013,1.1856124040000395,94,24505
0.7553228579999995,0.6633433849999619,0.0596537310000258,1.3385094440000103,101,24376
0.45886063800003285,0.9032388180000908,0.12349879699991106,1.462697186000014,96,24504
0.6175906099999793,0.7884655020000082,0.05411647699997957,1.2597230380001747,94,13094
0.36621406299991577,0.5471553080001286,0.05401849699978811,1.208641703000012,96,24912
0.4872115959999519,0.6720229329998801,0.05643806900002346,1.5835347570000522,138,24751
0.4179743669999425,0.8323433220000425,0.03911238199998479,1.1317916729999524,91,24709
0.45167348599989054,0.6274068299999271,0.04726172100004078,1.1130249810000805,93,25284
0.5246210020000035,0.6620787289998589,0.055255240999940725,1.560157707999906,136,6729
0.7722965280001972,0.8264361900000949,0.11959904099990126,1.2895760609999343,97,24385
0.3572079660000327,0.6354639500000303,0.05199231200003851,1.2840413369999624,97,25494
0.3528253419999601,0.6298868840001433,0.0974674540000251,1.1354771320000054,91,25764
0.7333584900000005,0.597925271999884,0.05803928399996039,1.157418681000081,91,25788
0.5077280780001274,0.6197493759998451,0.05185947999984819,1.1634492950001913,92,14043
0.4173475430000053,0.8643982010000855,0.05867486499982988,1.6880830700001752,140,25775
0.2872387909999361,0.6496741189998829,0.05199061400003302,1.3584176439999283,102,10783
0.34382819200004633,0.5865386429998125,0.24478923700007726,1.2054207809999298,96,20002
0.30659088899983544,0.6451953060000051,0.09650811599999543,1.3012051410000822,99,22230
0.5373755869998149,0.6102839339998809,0.048446207999859325,1.185673030000089,93,16766
0.5044064129999697,0.6449730369999997,0.03601549900008649,1.0871095400000286,83,26518
0.5219486630001029,0.6800615209999705,0.23390283899993847,1.6005064310002126,139,26514
0.5324839499999143,0.6715727179998794,0.051188748999948075,1.151339857000039,93,26529
0.6511643379999441,0.6333965949997946,0.052485313000033784,1.170997398000054,95,22604
0.35178895100011687,0.6597081089998937,0.050225017999991906,1.1786067470000035,95,16738
0.4223626109999259,0.8369264589998693,0.038844675000063944,1.0720020810001643,85,27005
0.37855339099996854,0.6609771190001084,0.0571489849999125,1.4726998030000686,124,1746
0.48908786400011195,0.673941324999987,0.058223251000072196,1.6150034510001205,139,14706
0.5260565959999894,0.9616882889999943,0.10977791499999512,1.184890242999927,96,14334
0.39964439599998514,0.6800267649998659,0.05743877600002634,1.9046145540000907,135,14702
0.33633761000010054,0.5550243919999502,0.05240895599990836,1.1693906400000742,94,27469
0.42326554599981137,0.7389393269997981,0.2899682940001185,1.1696127330001218,92,27384
0.43680882300009216,0.6401708490000146,0.05277038300005188,1.2265906600000562,96,8649
0.38127586300015537,0.6507559700000911,0.047849752000047374,1.2223213570000553,96,27425
0.5634527839999919,0.6684626600001593,0.058711399999992864,1.5667446019999716,135,27859
0.3104621439999846,0.6414092630000141,0.23558413000000655,1.3093202949999068,99,27484
0.35181970000007823,0.6299287680001271,0.05281791300012628,1.436519293999936,104,27435
0.3883757109999806,0.6554917319999731,0.05384360800007926,1.2232644949999667,96,2002
0.40310410100005356,0.646560670000099,0.049698566999950344,1.255768167000042,97,27871
0.6447688379998908,0.6764242939998439,0.23010111100006725,1.6161344570000438,137,15704
0.702215317000082,0.6305825619999723,0.05015364600012617,1.172322204000011,94,13103
0.5840359129999797,0.6510139319998416,0.0545428800000991,1.3040241879998575,100,8340
0.5194534329998532,0.6458572040000945,0.05415813399986291,1.3081956390001324,99,28790
0.5162066489999688,0.6350042530000337,0.04659019799987618,1.208770541000149,96,28868
0.7237252990000798,0.7379363540001123,0.05397771599996304,1.2290910629999416,91,28904
0.5630916720001551,0.6824852999998257,0.05214976699994622,1.3076442850001513,101,28848
0.4928117839999686,0.6370739009998942,0.0537977609999416,1.285458329000221,97,28841
0.404286189000004,0.649867329000017,0.050998969000147554,1.250734586000135,96,29242
0.5164403390001553,0.8081254879998596,0.049667988000010155,1.3339750779998667,98,28775
0.706466687000102,0.6668197479998526,0.07221247500001482,1.3252009119999002,100,11654
0.5955700899999101,0.7104659889998857,0.09900720199993884,1.1268743850000646,92,28786
0.5302081859999817,0.5653266169999824,0.24399265000010928,1.133597805999898,89,28818
0.4192211370000223,0.6237423219999982,0.055689506000135225,1.3081887450000522,99,28889
0.7376525069998934,0.5724595199999385,0.05646052499992038,1.1514303980000022,89,28910
0.3669043429999874,0.6392350309999983,0.05022871399978612,1.342968072000076,99,28762
0.5281715379999241,0.5505414719998498,0.054259960000081264,1.1612241020000056,89,28806
0.750315234999789,0.6697952800000166,0.24281922599993777,1.4693818000000647,127,29247
0.4453575439999895,0.6146300819998487,0.050756076000197936,1.2064438970000992,96,28861
0.5566369760001635,0.5579003580000972,0.046936946999949214,1.1416237329999603,89,28827
0.42293463999999403,0.8744006219999392,0.04978251200009254,1.1719076130000303,94,30380
0.5627124160000676,1.222033114999931,0.05120507599986013,1.372770244000094,91,29355
0.7155288189999283,1.0950980239999808,0.1292787950001184,1.204368838000164,92,30384
0.4197032649999528,0.9040756120000424,0.20585572899994986,1.2902120319999995,99,28863
0.3369842829999925,0.9066698599999654,0.04428624199999831,1.1804379349998726,94,30806
0.5284800039999027,0.8222180830000525,0.05407723899998018,1.2379709770000318,90,30443
0.5417646529999729,0.8819779269999799,0.04745026299997335,1.178553686999976,94,29094
0.5285186099999919,0.8904945540000426,0.05037401200002023,1.2380092500000046,96,30456
0.3462000409999746,1.0401382929999272,0.051481662000014694,1.3697303589999592,94,31195
0.5204846819999602,1.0777919970000767,0.10244633299998895,1.3495019889999185,103,31208
0.34460241100009625,0.7444797590001144,0.055065512000055605,1.208440598000152,95,31202
0.36330754499999784,1.1095698879998963,0.05086069599997245,1.2449083050000809,97,31163
0.5090274940000654,0.7734835870001007,0.0543402429998423,1.131419919000109,88,30401
0.363846710000189,0.878371240999968,0.05794620400001804,1.3038030739999158,98,28859
0.7512159819998487,0.7890803740001502,0.054996899999878224,1.1633563569998842,90,28857
0.5236192410000058,0.9661140009998235,0.24667185400016933,1.1828337970000575,93,30462
0.3491688560000057,0.6268251480000799,0.04795966199981194,1.1501968920001673,94,28800
0.37038186099994164,0.8916527900000801,0.057988533000070674,1.558988852000084,137,31917
0.5600290889999542,0.5394758300001286,0.05237082200005716,1.1518992819999312,90,28866
0.5079243110001244,0.6591604999998708,0.04833797400010553,1.135581828000113,92,28870
0.36245937300009246,0.8184300059999714,0.0500919910000448,1.2514546300001257,97,28825
0.4883657759999096,0.5557997060000162,0.05094217700002446,1.1265762259999974,90,30446
0.6038763669998843,0.6364012129999992,0.05361577899998338,1.2814875310000389,92,28830
0.49436541399995804,0.6725421680000636,0.04923229799987894,1.261065925000139,97,28809
0.34343556299995726,0.7423895010001615,0.050591813999972146,1.1702680660000624,92,12045
0.6693181510001978,0.6733248970001569,0.05226429599997573,1.3219768720000502,99,30632
0.5411005729999943,0.6712094810000053,0.05659900099999504,1.5227507130000504,124,11810
0.6482686990000275,0.6273724969998966,0.04716640399988137,1.1774306219999744,93,29621
0.891914738999958,0.6512322450000738,0.24814553700002762,1.487750326999958,127,27052
0.6851722300000347,0.6567120360000445,0.0588346869999441,1.5758448379999663,130,8173
0.78211257199996,0.634454531000074,0.051002821000111,1.2136923950001801,96,33271
0.6047593170001164,0.675888716999907,0.053311780000058206,1.43114013599984,123,9128
0.426883867000015,0.6394397609999487,0.22918445899995277,1.3401598349998949,99,33562
0.8497644230001242,0.6310228479999296,0.06008798399989246,1.1496618259998286,93,33536
0.7974829550000777,0.6448764550000305,0.0701998619999813,1.2297689549998267,91,33546
0.5225867639999251,0.6545032300000457,0.048262646000011955,1.1320308240001395,91,33686
0.5711125049999737,0.5902366769998935,0.2580045419999806,1.180882784000005,93,8628
0.6416739870001038,0.6320090519998303,0.04245766000030926,1.1909439199998815,83,34072
0.42643692399997235,0.6460385619998306,0.05079436899995926,1.2984560439999768,98,33478
0.46409772300012264,0.6363095770002474,0.052330414000152814,1.1807022660000257,95,33568
0.33617823900021904,0.6424132990000544,0.05346423399987543,1.2172391520002748,96,33458
0.33860852299994804,0.8538012489998437,0.051878431999739405,1.265173816999777,97,33524
0.28309906599997703,0.649653366000166,0.054014493999602564,1.2378917050000382,96,33655
0.38226861700013615,0.6392204170001605,0.051002621999941766,1.2068627369999376,96,33489
0.499849395000183,0.6409464420003133,0.053614384999946196,1.223366803999852,96,15614
0.9737735479998264,0.6624633639999047,0.2602937319998091,1.5980656609999642,137,34779
0.5951145520002683,0.5947624919999726,0.05578773100023682,1.1634008870000798,95,33904
0.6948357899996154,0.668860800999937,0.056161589000112144,1.6764996900001279,136,34794
0.34780905700017684,0.6330834529999265,0.0513025899999775,1.304908202000206,102,33300
0.67439065499957,0.7364719990000594,0.05116551800028901,1.3727457569998478,93,35375
0.47075151300032303,0.8032645079997565,0.12632974999996804,1.1818092069997874,92,28838
